pais,iso3,anio,indicador,codigo_indicador,tipo,modelo,valor,unidad,cobertura_institucional,fuente,nota
México,MEX,2021,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.747,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2022,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.324,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2023,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.299,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
México,MEX,2024,Balance fiscal global,GGXCNL_NGDP,Observado,,-5.721,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2001,Crecimiento nominal del PIB,NGDP,Observado,,1.6052,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2002,Crecimiento nominal del PIB,NGDP,Observado,,3.942,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2003,Crecimiento nominal del PIB,NGDP,Observado,,5.3855,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2004,Crecimiento nominal del PIB,NGDP,Observado,,9.6311,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2005,Crecimiento nominal del PIB,NGDP,Observado,,9.0633,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2006,Crecimiento nominal del PIB,NGDP,Observado,,10.8154,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2007,Crecimiento nominal del PIB,NGDP,Observado,,15.5058,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2008,Crecimiento nominal del PIB,NGDP,Observado,,18.1225,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2009,Crecimiento nominal del PIB,NGDP,Observado,,7.7938,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2010,Crecimiento nominal del PIB,NGDP,Observado,,8.5717,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2011,Crecimiento nominal del PIB,NGDP,Observado,,17.8186,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2012,Crecimiento nominal del PIB,NGDP,Observado,,16.5563,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2013,Crecimiento nominal del PIB,NGDP,Observado,,12.7894,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2014,Crecimiento nominal del PIB,NGDP,Observado,,9.4772,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2015,Crecimiento nominal del PIB,NGDP,Observado,,8.3533,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2016,Crecimiento nominal del PIB,NGDP,Observado,,7.0547,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2017,Crecimiento nominal del PIB,NGDP,Observado,,7.4162,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2018,Crecimiento nominal del PIB,NGDP,Observado,,4.3836,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2019,Crecimiento nominal del PIB,NGDP,Observado,,3.608,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2020,Crecimiento nominal del PIB,NGDP,Observado,,-18.122,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2021,Crecimiento nominal del PIB,NGDP,Observado,,18.0777,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2022,Crecimiento nominal del PIB,NGDP,Observado,,13.5238,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2023,Crecimiento nominal del PIB,NGDP,Observado,,8.9633,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2024,Crecimiento nominal del PIB,NGDP,Observado,,5.1642,"% (variación anual, moneda nacional a precios corrientes)",Nacional,"FMI, World Economic Outlook, abril 2025",Calculado como variación del PIB nominal en moneda nacional (serie NGDP)
Panamá,PAN,2000,Balance fiscal global,GGXCNL_NGDP,Observado,,2.049,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2001,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.417,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2002,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.963,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2003,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.273,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2004,Balance fiscal global,GGXCNL_NGDP,Observado,,-4.332,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2005,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.212,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2006,Balance fiscal global,GGXCNL_NGDP,Observado,,0.514,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2007,Balance fiscal global,GGXCNL_NGDP,Observado,,3.122,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2008,Balance fiscal global,GGXCNL_NGDP,Observado,,0.375,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2009,Balance fiscal global,GGXCNL_NGDP,Observado,,-0.901,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2010,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.677,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2011,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.956,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2012,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.314,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2013,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.383,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2014,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.214,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2015,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.297,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2016,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.888,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2017,Balance fiscal global,GGXCNL_NGDP,Observado,,-1.923,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2018,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.881,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2019,Balance fiscal global,GGXCNL_NGDP,Observado,,-2.895,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2020,Balance fiscal global,GGXCNL_NGDP,Observado,,-10.198,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2021,Balance fiscal global,GGXCNL_NGDP,Observado,,-6.476,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2022,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.979,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2023,Balance fiscal global,GGXCNL_NGDP,Observado,,-3.922,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
Panamá,PAN,2024,Balance fiscal global,GGXCNL_NGDP,Estimación de la fuente,,-7.317,% del PIB,Gobierno general,"FMI, World Economic Outlook, abril 2025",Préstamo/endeudamiento neto; la diferencia con el balance primario es el pago neto de intereses
